"","edgeuid","median_average_speed"
"13199",153691555,4.86
"13200",153691558,5.67
"13201",153691662,7.89
"13202",153691666,8.095
"13203",153691667,7.66
"13204",153691769,6.635
"13205",153691915,0
"13206",153691979,8.145
"13207",153692002,7.57
"13208",153692097,7.405
"13209",153692101,7.25
"13210",153692103,7.4
"13211",153692198,6.9
"13212",153692279,3.03
"13213",153692280,17.36
"13214",153692289,3.715
"13215",153692290,6.41
"13216",153692298,1.4
"13217",153692299,3.33
"13218",153692308,9.1
"13219",153692309,3.78
"13220",153692311,4.71
"13221",153692317,6.29
"13222",153692320,9.13
"13223",153692326,7.13
"13224",153692340,6.88
"13225",153692351,6.92
"13226",153692354,2.89
"13227",153692355,3.76
"13228",153692356,4.025
"13229",153692361,4.7
"13230",153692363,4.86
"13231",153692370,4.18
"13232",153692376,5.33
"13233",153692380,5.04
"13234",153692384,5.975
"13235",153692389,5.32
"13236",153692394,3.89
"13237",153692395,6.37
"13238",153692402,5.33
"13239",153692404,3.2
"13240",153692416,10.125
"13241",153692431,2.815
"13242",153692439,6.55
"13243",153692441,6.08
"13244",153692443,6.58
"13245",153692448,6.1
"13246",153692526,6.27
"13247",153692527,6.73
"13248",153692529,5.55
"13249",153692546,5.28
"13250",153692554,8.29
"13251",153692556,0
"13252",153692560,0
"13253",153692568,7.43
"13254",153692569,0
"13255",153692572,0
"13256",153692574,0
"13257",153692594,4.78
"13258",153692598,5.48
"13259",153692601,6.03
"13260",153692603,5.82
"13261",153692607,6.13
"13262",153692610,3.255
"13263",153692613,5.53
"13264",153692614,3.17
"13265",153692617,6.04
"13266",153692619,6.17
"13267",153692621,4.77
"13268",153692625,5.74
"13269",153692662,0
"13270",153692681,5.21
"13271",153692682,6.37
"13272",153692683,5.15
"13273",153692687,0
"13274",153692696,3.24
"13275",153692713,4.08
"13276",153692715,5.44
"13277",153692716,5.86
"13278",153692717,5.69
"13279",153692719,4.63
"13280",153692725,4.58
"13281",153692726,5.56
"13282",153692729,4.255
"13283",153692732,2.73
"13284",153692737,4.875
"13285",153692738,5.12
"13286",153692763,5.17
"13287",153692793,3
"13288",153692795,1.5
"13289",153692797,3.8
"13290",153692805,2.66
"13291",153692816,2.27
"13292",153692939,2.07
"13293",153692941,2.49
"13294",153692963,1.77
"13295",153693023,2.15
"13296",153693027,5.085
"13297",153693028,2.61
"13298",153693029,3.305
"13299",153693030,5.67
"13300",153693031,6.35
"13301",153693032,4.67
"13302",153693033,3.485
"13303",153693039,2.33
"13304",153693042,1.94
"13305",153693043,0.68
"13306",153693044,2.48
"13307",153693048,4.79
"13308",153693049,4.59
"13309",153693050,4.45
"13310",153693051,2.75
"13311",153693052,4.075
"13312",153693053,3.72
"13313",153693061,3.3
"13314",153693062,3.42
"13315",153693063,0.33
"13316",153693064,4.23
"13317",153693066,0.73
"13318",153693068,3.14
"13319",153693076,5.5
"13320",153693077,4.48
"13321",153693079,5.07
"13322",153693086,4.94
"13323",153693087,6.095
"13324",153693093,5.09
"13325",153693099,5.37
"13326",153693109,2.77
"13327",153693110,1.91
"13328",153693114,5.92
"13329",153693116,1.75
"13330",153693125,1.93
"13331",153693130,0.99
"13332",153693131,1.76
"13333",153693141,0.43
"13334",153693143,1.89
"13335",153693161,1.23
"13336",153693177,1.37
"13337",153693253,5.2
"13338",153693257,5.81
"13339",153693262,3.57
"13340",153693270,5.61
"13341",153693274,6.04
"13342",153693280,6.12
"13343",153693285,4.87
"13344",153693286,7.12
"13345",153693287,6.6
"13346",153693291,3.26
"13347",153693294,6.65
"13348",153693298,6.23
"13349",153693299,6.435
"13350",153693302,5.34
"13351",153693303,4.33
"13352",153693308,6.35
"13353",153693367,1.4
"13354",153693388,1.72
"13355",153693389,0.9
"13356",153693395,2.09
"13357",153693398,2.34
"13358",153693399,1.58
"13359",153693401,1.89
"13360",153693409,9.3
"13361",153693418,10.4
"13362",153693423,10.14
"13363",153693425,10.21
"13364",153693426,13.08
"13365",153693429,10.69
"13366",153693438,12.33
"13367",153693439,12.08
"13368",153693441,11.93
"13369",153693449,12.8
"13370",153693452,13.22
"13371",153693453,6.115
"13372",153693462,13.46
"13373",153693466,12.45
"13374",153693552,11.4
"13375",153693553,10.55
"13376",153693561,9.83
"13377",153693581,8.51
"13378",153693583,8.33
"13379",153693584,8.62
"13380",153693590,7.83
"13381",153693591,9.18
"13382",153693597,8.28
"13383",153693598,7.535
"13384",153693599,6.93
"13385",153693603,11.44
"13386",153693607,7.58
"13387",153693611,6.62
"13388",153693612,6.82
"13389",153693617,4.08
"13390",153693626,9.21
"13391",153693627,8.3
"13392",153693631,9.93
"13393",153693633,6.98
"13394",153693656,3.06
"13395",153693658,1.36
"13396",153693725,1.695
"13397",153693729,4.665
"13398",153693803,2.34
"13399",153693811,5.42
"13400",153693814,1.27
"13401",153693815,3.74
"13402",153693820,5.16
"13403",153693834,1.52
"13404",153693848,1.44
"13405",153693865,1.94
"13406",153693869,5.56
"13407",153693880,4.47
"13408",153693895,1.76
"13409",153693909,0.66
"13410",153693912,1.36
"13411",153693947,0.165
"13412",153693971,1.31
"13413",153694081,0.015
"13414",153694089,1.52
"13415",153694091,1.66
"13416",153694096,2.51
"13417",153694099,5.89
"13418",153694102,1.31
"13419",153694106,1.5
"13420",153694268,0
"13421",153694270,0.07
"13422",153694274,0
"13423",153694275,0
"13424",153694276,0
"13425",153694277,0
"13426",153694281,4.065
"13427",153694282,4.81
"13428",153694284,2.9175
"13429",153694285,4.49
"13430",153694288,6.58
"13431",153694289,5.35
"13432",153694290,7.51
"13433",153694291,3.33
"13434",153694292,3.2625
"13435",153694293,3.035
"13436",153694294,7.62
"13437",153694392,4.54
"13438",153694399,7.11
"13439",153694414,7.28
"13440",153694505,3.76
"13441",153694506,2.61
"13442",153694538,1.89
"13443",153694549,0.39
"13444",153694555,0.84
"13445",153694558,0.37
"13446",153694583,12.27
"13447",153694586,12.45
"13448",153694613,7.96
"13449",153694615,9.165
"13450",153694622,3.65
"13451",153694623,7.22
"13452",153694625,9.15
"13453",153694627,4.14
"13454",153694628,7.05
"13455",153694635,3.115
"13456",153694648,4.47
"13457",153694671,3.57
"13458",153694676,9.4675
"13459",153694681,9.225
"13460",153694682,10.5
"13461",153694689,5.04
"13462",153694690,8.84
"13463",153694693,8.505
"13464",153694696,8.63
"13465",153694703,8.79
"13466",153694704,8.26
"13467",153694735,10.325
"13468",153694738,10.67
"13469",153694747,9.9725
"13470",153694748,8.345
"13471",153694750,9.955
"13472",153694752,8.485
"13473",153694782,9.885
"13474",153694784,10.335
"13475",153694789,8.45
"13476",153694794,9.995
"13477",153694796,10.1425
"13478",153694797,8.385
"13479",153694802,9.935
"13480",153694803,9.7375
"13481",153694808,9.67
"13482",153694809,10.1375
"13483",153694862,9.455
"13484",153694869,9.675
"13485",153694874,11.62
"13486",153694876,8.3975
"13487",153694889,3.44
"13488",153694894,12.68
"13489",153694898,8.77
"13490",153694899,8.33
"13491",153694901,7.24
"13492",153694904,7.635
"13493",153694905,7.075
"13494",153694906,7.35
"13495",153694911,13.17
"13496",153694913,8.345
"13497",153694982,12.45
"13498",153694983,12.11
"13499",153694989,11.39
"13500",153694992,13.11
"13501",153694996,12.56
"13502",153695036,12.83
"13503",153695037,12.77
"13504",153695039,12.58
"13505",153695170,8.255
"13506",153695171,7.48
"13507",153695173,7.78
"13508",153695191,6.1
"13509",153695194,6.25
"13510",153695208,6.32
"13511",153695214,5.96
"13512",153695215,6.14
"13513",153695222,5.43
"13514",153695263,9.4
"13515",153695268,9.9
"13516",153695269,6.885
"13517",153695270,9.53
"13518",153695271,7.7725
"13519",153695272,6.695
"13520",153695273,11.22
"13521",153695279,11.005
"13522",153695280,10.75
"13523",153695282,9.775
"13524",153695285,8.535
"13525",153695286,11.47
"13526",153695287,8.005
"13527",153695288,8.095
"13528",153695289,10.05
"13529",153695290,9.79
"13530",153695293,6.855
"13531",153695298,6.21
"13532",153695300,4.91
"13533",153695301,4.29
"13534",153695307,3.02
"13535",153695313,9.64
"13536",153695314,9.51
"13537",153695316,3.48
"13538",153695319,3.09
"13539",153695320,3.14
"13540",153695321,3.93
"13541",153695323,3.71
"13542",153695325,4.185
"13543",153695326,4.81
"13544",153695328,3.315
"13545",153695329,5.78
"13546",153695330,8.66
"13547",153695331,4.41
"13548",153695335,6.915
"13549",153695337,8.08
"13550",153695339,8.56
"13551",153695340,9.32
"13552",153695341,4.805
"13553",153695342,8.45
"13554",153695406,8.435
"13555",153695407,8.01
"13556",153695408,8.1
"13557",153695411,8.99
"13558",153695414,8.95
"13559",153695416,3.155
"13560",153695431,3.36
"13561",153695432,10.02
"13562",153695443,7.93
"13563",153695444,5.4
"13564",153695452,7.71
"13565",153695453,10.045
"13566",153695457,10.125
"13567",153695458,6.365
"13568",153695459,3.13
"13569",153695460,4.58
"13570",153695461,5.72
"13571",153695462,8.585
"13572",153695466,10.435
"13573",153695467,9.02
"13574",153695472,9.42
"13575",153695474,8.1
"13576",153695476,9.52
"13577",153695477,9.9
"13578",153695478,1.11
"13579",153695479,10.27
"13580",153695484,8.79
"13581",153695495,8.925
"13582",153695497,3.69
"13583",153695499,3.935
"13584",153695500,4.35
"13585",153695501,10.99
"13586",153695503,6.14
"13587",153695504,7.49
"13588",153695520,2.42
"13589",153695522,2.65
"13590",153695523,3.535
"13591",153695524,7.32
"13592",153695525,7.78
"13593",153695526,7.93
"13594",153695527,7.79
"13595",153695528,7.71
"13596",153695529,9
"13597",153695530,9.94
"13598",153695532,6.35
"13599",153695534,3.16
"13600",153695537,7.31
"13601",153695540,2.72
"13602",153695542,5.74
"13603",153695543,7.335
"13604",153695544,7.235
"13605",153695546,7.995
"13606",153695547,3.87
"13607",153695548,4.12
"13608",153695549,6.575
"13609",153695556,1.31
"13610",153695562,8.81
"13611",153695606,5.88
"13612",153695608,4.125
"13613",153695609,3.47
"13614",153695610,7.51
"13615",153695611,4.72
"13616",153695612,11.14
"13617",153695613,8.81
"13618",153695614,4.535
"13619",153695615,5.05
"13620",153695619,12.075
"13621",153695662,6.5375
"13622",153695663,7.785
"13623",153695664,7.42
"13624",153695703,3.43
"13625",153695704,3.56
"13626",153695705,3.89
"13627",153695706,3.97
"13628",153695708,4.615
"13629",153695709,4.76
"13630",153695756,3.59
"13631",153695757,3.61
"13632",153695762,4.43
"13633",153695763,4.215
"13634",153695764,3.7
"13635",153695765,5.385
"13636",153695766,3.84
"13637",153695769,4.545
"13638",153695773,0.43
"13639",153695774,1.99
"13640",153695775,2.02
"13641",153695777,2.03
"13642",153695780,2.24
"13643",153695806,11.37
"13644",153695821,8.31
"13645",153695824,7.13
"13646",153695825,5.57
"13647",153695834,7.34
"13648",153695835,6.72
"13649",153695837,9.69
"13650",153695838,7.54
"13651",153695839,7.56
"13652",153695843,2.99
"13653",153695907,7.07
"13654",153695908,10.15
"13655",153695909,6.51
"13656",153695918,5.76
"13657",153695921,5.15
"13658",153695927,1.76
"13659",153695929,3.27
"13660",153695932,4.65
"13661",153695933,3.63
"13662",153695945,3.35
"13663",153696018,4.46
"13664",153696019,5.49
"13665",153696021,0.29
"13666",153696022,1.91
"13667",153696023,3.26
"13668",153696024,3.635
"13669",153696025,2.58
"13670",153696026,4.4825
"13671",153696036,9.28
"13672",153696038,4.57
"13673",153696043,8.01
"13674",153696044,6.43
"13675",153696045,4.19
"13676",153696046,9.3
"13677",153696047,8.41
"13678",153696048,7.14
"13679",153696051,7.21
"13680",153696052,5.53
"13681",153696055,3.95
"13682",153696056,4.21
"13683",153696057,7.585
"13684",153696058,9.27
"13685",153696060,2.085
"13686",153696061,9.3
"13687",153696063,8.515
"13688",153696066,2.07
"13689",153696067,2.105
"13690",153696069,4.71
"13691",153696070,6.1
"13692",153696071,1.01
"13693",153696073,3.67
"13694",153696074,0.37
"13695",153696075,2.91
"13696",153696076,2.465
"13697",153696078,4.765
"13698",153696079,4.38
"13699",153696080,3.4
"13700",153696082,5.89
"13701",153696085,2.845
"13702",153696086,4.21
"13703",153696087,4.12
"13704",153696088,5.56
"13705",153696090,3.39
"13706",153696091,0.75
"13707",153696092,2.73
"13708",153696094,3.03
"13709",153696095,0.14
"13710",153696096,0.21
"13711",153696098,1.24
"13712",153696104,1.1
"13713",153696105,1.83
"13714",153696106,3.005
"13715",153696108,3.715
"13716",153696111,3.465
"13717",153696117,2.68
"13718",153696128,3.505
"13719",153696129,4.18
"13720",153696136,5.25
"13721",153696149,3.32
"13722",153696150,4.425
"13723",153696152,3.29
"13724",153696157,3.86
"13725",153696158,4.32
"13726",153696160,4.75
"13727",153696161,4.99
"13728",153696162,4.7
"13729",153696163,4.98
"13730",153696164,6.27
"13731",153696165,4.72
"13732",153696176,8.45
"13733",153696188,8.01
"13734",153696189,7.97
"13735",153696196,8.06
"13736",153696249,5.15
"13737",153696250,3.06
"13738",153696251,8.44
"13739",153696252,4.155
"13740",153696390,6.91
"13741",153696391,8.565
"13742",153696392,3.18
"13743",153696393,3.1
"13744",153696402,3.995
"13745",153696404,8.225
"13746",153696405,7.1
"13747",153696409,5.795
"13748",153696410,6.68
"13749",153696414,6.13
"13750",153696416,1.385
"13751",153696482,6.78
"13752",153696483,6.68
"13753",153696487,4.505
"13754",153696494,8.24
"13755",153696502,5.595
"13756",153696503,12.89
"13757",153696578,5.05
"13758",153696579,5.16
"13759",153696580,6.08
"13760",153696636,7.76
"13761",153696639,8.43
"13762",153696697,4.42
"13763",153696698,6.22
"13764",153696699,4.61
"13765",153696701,5.11
"13766",153696706,4.715
"13767",153696707,3.72
"13768",153696709,5.72
"13769",153696710,4.885
"13770",153696721,5.61
"13771",153696723,6.0525
"13772",153696724,5.5375
"13773",153696727,5.43
"13774",153696731,4.675
"13775",153696742,7.36
"13776",153696769,8.8725
"13777",153697029,10.3
"13778",153697030,11.2025
"13779",153697032,10.8425
"13780",153697037,13.07
"13781",153697041,12.63
"13782",153697055,8.635
"13783",153697056,4.725
"13784",153697057,7.4925
"13785",153697067,4.005
"13786",153697077,4.16
"13787",153697079,3.89
"13788",153697082,4.73
"13789",153697089,4.19
"13790",153697090,0.38
"13791",153697091,3.26
"13792",153697102,9.08
"13793",153697105,9.99
"13794",153697106,11.38
"13795",153697107,12.12
"13796",153697108,9.06
"13797",153697110,13.63
"13798",153697112,14.18
"13799",153697113,4.19
"13800",153697130,6.47
"13801",153697132,7.77
"13802",153697134,5.6
"13803",153697137,9.7
"13804",153697139,11.53
"13805",153697141,11.4
"13806",153697153,5.835
"13807",153697154,7
"13808",153697158,3.23
"13809",153697165,3.18
"13810",153697184,6.095
"13811",153697185,5.67
"13812",153697186,5.235
"13813",153697187,4.95
"13814",153697188,5.18
"13815",153697189,5.92
"13816",153697190,5.595
"13817",153697191,5.725
"13818",153697192,5.12
"13819",153697193,6.2
"13820",153697195,4.64
"13821",153697198,5.58
"13822",153697199,5.26
"13823",153697200,5.17
"13824",153697209,4.325
"13825",153697210,4.81
"13826",153697211,6.395
"13827",153697212,5.265
"13828",153697213,5.37
"13829",153697214,5.74
"13830",153697215,5.68
"13831",153697218,1.9
"13832",153697243,6.015
"13833",153697244,6.115
"13834",153697246,6.77
"13835",153697247,5.76
"13836",153697248,5.185
"13837",153697533,0
"13838",153697542,2.98
"13839",153697555,4.135
"13840",153697559,7.13
"13841",153697575,1.77
"13842",153697584,0.86
"13843",153697585,4.21
"13844",153697589,1.14
"13845",153697594,1.92
"13846",153697595,1.2
"13847",153697597,1.76
"13848",153697601,1.675
"13849",153697613,2.3
"13850",153697615,3.355
"13851",153697616,4.705
"13852",153697629,0
"13853",153697848,4.13
"13854",153697849,0.67
"13855",153697850,2.715
"13856",153697851,7
"13857",153697852,3.49
"13858",153697853,3.645
"13859",153697856,3.525
"13860",153697871,3.875
"13861",153697874,3.975
"13862",153697889,4.295
"13863",153697910,4.23
"13864",153697912,3.755
"13865",153698215,6.87
"13866",153698216,3.85
"13867",153698217,5.535
"13868",153698219,7.685
"13869",153698223,5.005
"13870",153698224,5.425
"13871",153698232,8.045
"13872",153698233,6.53
"13873",153698235,8.135
"13874",153698243,6.97
"13875",153698246,7.94
"13876",153698247,7.725
"13877",153698264,5.455
"13878",153698265,5.58
"13879",153698266,5.145
"13880",153698277,2.925
"13881",153698278,3.085
"13882",153698279,2.81
"13883",153698288,5.195
"13884",153698289,9.565
"13885",153698290,9.04
"13886",153698292,5.23
"13887",153698293,9.01
"13888",153698294,4.46
"13889",153698297,5.345
"13890",153698298,5.755
"13891",153698302,8.46
"13892",153698303,7.24
"13893",153698304,7.52
"13894",153698305,8.825
"13895",153698306,9.195
"13896",153698307,3.75
"13897",153698311,5.845
"13898",153698312,4.885
"13899",153698314,5.14
"13900",153698316,7.38
"13901",153698318,7.73
"13902",153698321,7.305
"13903",153698360,7.81
"13904",153698362,10.06
"13905",153698363,3.525
"13906",153698364,9.85
"13907",153698366,3.945
"13908",153698387,5.34
"13909",153698388,5.62
"13910",153698390,8.31
"13911",153698393,9.6
"13912",153698394,9.7
"13913",153698395,9.12
"13914",153698396,8.32
"13915",153698398,4.87
"13916",153698417,5.1
"13917",153698418,5.08
"13918",153698419,5.24
"13919",153698420,5.1
"13920",153698431,5.86
"13921",153698619,8.81
"13922",153698650,4.37
"13923",153698651,9.9
"13924",153698655,11.25
"13925",153698658,13.26
"13926",153698680,16.3
"13927",153698687,17.24
"13928",153698692,17.42
"13929",153698693,15.715
"13930",153698756,6.13
"13931",153698757,6.78
"13932",153698758,6.775
"13933",153698760,6.865
"13934",153698768,6.83
"13935",153698772,7.255
"13936",153698774,4.785
"13937",153698775,5.41
"13938",153698778,3.815
"13939",153698779,8.26
"13940",153698783,4.31
"13941",153698784,4.17
"13942",153698785,7.61
"13943",153698964,9.56
"13944",153698968,9.335
"13945",153698976,8.995
"13946",153698978,9.37
"13947",153698987,15.59
"13948",153698988,16.47
"13949",153698992,14.37
"13950",153699017,15.02
"13951",153699019,15.76
"13952",153699032,5.43
"13953",153699033,5.47
"13954",153699035,4.555
"13955",153699040,4.86
"13956",153699045,4.48
"13957",153699052,2.65
"13958",153699053,3.48
"13959",153699054,4.19
"13960",153699055,6.31
"13961",153699056,6
"13962",153699058,5.745
"13963",153699061,6.17
"13964",153699063,5.47
"13965",153699065,4.81
"13966",153699067,7.42
"13967",153699068,6.24
"13968",153699071,2.58
"13969",153699078,3.045
"13970",153699079,2.72
"13971",153699084,3.015
"13972",153699086,3.715
"13973",153699089,4.46
"13974",153699091,5.29
"13975",153699100,9.555
"13976",153699105,10.8
