"","edgeuid","year","total_trips"
"29147",153831308,2019,135
"29148",153831313,2019,145
"29149",153831313,2021,130
"29150",153831314,2019,135
"29151",153831315,2019,135
"29152",153831317,2019,135
"29153",153831317,2021,130
"29154",153831322,2019,140
"29155",153831323,2019,140
"29156",153831326,2019,135
"29157",153831328,2019,135
"29158",153831335,2019,140
"29159",153831336,2019,150
"29160",153831336,2021,130
"29161",153831337,2019,150
"29162",153831338,2019,160
"29163",153831341,2019,155
"29164",153831344,2019,155
"29165",153831347,2019,160
"29166",153831365,2019,10
"29167",153831381,2019,5
"29168",153831383,2019,5
"29169",153831386,2019,5
"29170",153831388,2019,5
"29171",153831399,2019,5
"29172",153831422,2019,5
"29173",153831426,2019,5
"29174",153831433,2019,5
"29175",153831434,2019,5
"29176",153831435,2019,5
"29177",153831447,2019,5
"29178",153831449,2019,25
"29179",153831453,2019,25
"29180",153831455,2019,30
"29181",153831456,2019,25
"29182",153831458,2019,30
"29183",153831462,2019,25
"29184",153831464,2019,25
"29185",153831465,2019,25
"29186",153831467,2019,25
"29187",153831468,2019,25
"29188",153831468,2021,5
"29189",153831469,2019,705
"29190",153831470,2019,710
"29191",153831471,2019,705
"29192",153831473,2019,710
"29193",153831475,2019,585
"29194",153831476,2019,120
"29195",153831478,2019,590
"29196",153831478,2021,20
"29197",153831479,2019,715
"29198",153831480,2019,25
"29199",153831481,2019,120
"29200",153831482,2019,60
"29201",153831483,2019,590
"29202",153831484,2019,715
"29203",153831493,2019,705
"29204",153831501,2019,30
"29205",153831502,2019,35
"29206",153831503,2019,15
"29207",153831504,2019,705
"29208",153831505,2019,645
"29209",153831508,2019,650
"29210",153831510,2019,5
"29211",153831511,2019,5
"29212",153831513,2019,5
"29213",153831535,2019,35
"29214",153831535,2021,70
"29215",153831536,2019,655
"29216",153831537,2019,645
"29217",153831538,2019,645
"29218",153831539,2019,40
"29219",153831541,2019,645
"29220",153831542,2019,650
"29221",153831542,2021,85
"29222",153831544,2019,655
"29223",153831546,2019,10
"29224",153831549,2019,700
"29225",153831550,2019,705
"29226",153831551,2019,700
"29227",153831552,2019,5
"29228",153831553,2019,5
"29229",153831555,2019,5
"29230",153831556,2019,5
"29231",153831558,2019,5
"29232",153831574,2019,660
"29233",153831577,2019,40
"29234",153831578,2019,660
"29235",153831581,2019,10
"29236",153831582,2019,10
"29237",153831583,2019,10
"29238",153831584,2019,10
"29239",153831585,2019,10
"29240",153831589,2019,10
"29241",153831590,2019,10
"29242",153831592,2019,10
"29243",153831594,2019,10
"29244",153831604,2019,665
"29245",153831607,2019,660
"29246",153831608,2019,10
"29247",153831613,2019,10
"29248",153831618,2019,10
"29249",153831619,2019,10
"29250",153831621,2019,10
"29251",153831623,2019,10
"29252",153831624,2019,10
"29253",153831687,2019,155
"29254",153831692,2019,155
"29255",153831693,2019,165
"29256",153831700,2019,160
"29257",153831702,2019,670
"29258",153831703,2019,655
"29259",153831704,2019,10
"29260",153831705,2019,40
"29261",153831705,2021,75
"29262",153831706,2019,655
"29263",153831707,2019,35
"29264",153831708,2019,20
"29265",153831709,2019,35
"29266",153831709,2021,25
"29267",153831710,2019,155
"29268",153831711,2019,10
"29269",153831712,2019,155
"29270",153831714,2019,155
"29271",153831729,2019,150
"29272",153831730,2019,155
"29273",153831731,2019,765
"29274",153831732,2019,770
"29275",153831733,2019,80
"29276",153831733,2021,40
"29277",153831734,2019,80
"29278",153831735,2019,895
"29279",153831735,2021,325
"29280",153831737,2019,895
"29281",153831738,2019,80
"29282",153831742,2019,10
"29283",153831748,2019,10
"29284",153831749,2019,890
"29285",153831751,2019,120
"29286",153831755,2019,810
"29287",153831756,2019,10
"29288",153831757,2019,790
"29289",153831758,2019,55
"29290",153831765,2019,720
"29291",153831766,2019,720
"29292",153831770,2019,705
"29293",153831772,2019,705
"29294",153831773,2019,240
"29295",153831774,2019,225
"29296",153831775,2019,250
"29297",153831787,2019,705
"29298",153831788,2019,675
"29299",153831792,2019,710
"29300",153831797,2019,250
"29301",153831807,2019,255
"29302",153831809,2019,5
"29303",153831814,2019,5
"29304",153831815,2019,255
"29305",153831816,2019,250
"29306",153831817,2019,5
"29307",153831818,2019,260
"29308",153831820,2019,240
"29309",153831821,2019,240
"29310",153831825,2019,710
"29311",153831831,2019,705
"29312",153831840,2019,5
"29313",153831841,2019,5
"29314",153831855,2019,5
"29315",153831856,2019,700
"29316",153831857,2019,5
"29317",153831860,2019,690
"29318",153831861,2019,55
"29319",153831863,2019,40
"29320",153831866,2019,125
"29321",153831870,2019,145
"29322",153831872,2019,145
"29323",153831876,2019,145
"29324",153831876,2021,20
"29325",153831882,2019,810
"29326",153831914,2019,180
"29327",153831915,2019,175
"29328",153831916,2019,175
"29329",153831919,2019,170
"29330",153831920,2019,240
"29331",153831920,2021,290
"29332",153831922,2019,230
"29333",153831925,2019,250
"29334",153831930,2019,245
"29335",153831932,2019,265
"29336",153831938,2019,260
"29337",153831942,2019,260
"29338",153831945,2019,255
"29339",153831946,2019,200
"29340",153831947,2019,200
"29341",153831950,2019,205
"29342",153831950,2021,250
"29343",153831951,2019,210
"29344",153831951,2021,265
"29345",153831952,2019,5
"29346",153831954,2019,5
"29347",153831956,2019,230
"29348",153831957,2019,260
"29349",153831958,2019,5
"29350",153831959,2019,5
"29351",153831962,2019,240
"29352",153831962,2021,360
"29353",153831963,2019,240
"29354",153831964,2019,185
"29355",153831965,2019,180
"29356",153831966,2019,180
"29357",153831966,2021,225
"29358",153831971,2019,10
"29359",153831973,2019,30
"29360",153831974,2019,15
"29361",153831976,2019,5
"29362",153831977,2019,5
"29363",153831979,2019,5
"29364",153831980,2019,205
"29365",153831985,2019,180
"29366",153831987,2019,5
"29367",153831991,2019,5
"29368",153831995,2019,175
"29369",153832001,2019,5
"29370",153832002,2019,5
"29371",153832003,2019,10
"29372",153832004,2019,175
"29373",153832006,2019,180
"29374",153832010,2019,175
"29375",153832010,2021,215
"29376",153832021,2019,285
"29377",153832022,2019,70
"29378",153832028,2019,290
"29379",153832029,2019,330
"29380",153832030,2019,360
"29381",153832031,2019,20
"29382",153832032,2019,10
"29383",153832032,2021,30
"29384",153832036,2019,5
"29385",153832037,2019,5
"29386",153832038,2019,155
"29387",153832041,2019,155
"29388",153832041,2021,30
"29389",153832042,2019,160
"29390",153832044,2019,160
"29391",153832045,2019,5
"29392",153832046,2019,5
"29393",153832047,2019,5
"29394",153832048,2019,5
"29395",153832049,2019,5
"29396",153832050,2019,5
"29397",153832059,2019,5
"29398",153832060,2019,175
"29399",153832062,2019,155
"29400",153832063,2019,180
"29401",153832063,2021,235
"29402",153832110,2019,5
"29403",153832112,2019,10
"29404",153832113,2019,10
"29405",153832132,2019,20
"29406",153832134,2019,25
"29407",153832136,2019,10
"29408",153832137,2019,5
"29409",153832138,2019,5
"29410",153832139,2019,810
"29411",153832141,2019,805
"29412",153832143,2019,805
"29413",153832152,2019,10
"29414",153832154,2019,5
"29415",153832155,2019,5
"29416",153832157,2019,5
"29417",153832162,2019,25
"29418",153832163,2019,25
"29419",153832164,2019,30
"29420",153832165,2019,30
"29421",153832166,2019,25
"29422",153832167,2019,25
"29423",153832171,2019,25
"29424",153832172,2019,25
"29425",153832187,2019,5
"29426",153832188,2019,5
"29427",153832194,2019,5
"29428",153832195,2019,5
"29429",153832196,2019,5
"29430",153832200,2019,5
"29431",153832202,2019,5
"29432",153832209,2019,5
"29433",153832213,2019,160
"29434",153832216,2019,160
"29435",153832217,2019,105
"29436",153832217,2021,255
"29437",153832221,2019,160
"29438",153832222,2019,160
"29439",153832227,2019,805
"29440",153832237,2019,160
"29441",153832239,2019,160
"29442",153832241,2019,160
"29443",153832245,2019,160
"29444",153832246,2019,145
"29445",153832249,2019,160
"29446",153832250,2019,160
"29447",153832264,2019,25
"29448",153832265,2019,25
"29449",153832266,2019,805
"29450",153832273,2019,155
"29451",153832273,2021,315
"29452",153832274,2019,145
"29453",153832275,2019,800
"29454",153832276,2019,805
"29455",153832276,2021,70
"29456",153832280,2019,145
"29457",153832281,2019,145
"29458",153832282,2019,20
"29459",153832283,2019,170
"29460",153832290,2019,755
"29461",153832291,2019,170
"29462",153832292,2019,115
"29463",153832293,2019,580
"29464",153832295,2019,395
"29465",153832298,2019,585
"29466",153832299,2019,10
"29467",153832300,2019,385
"29468",153832301,2019,575
"29469",153832305,2019,5
"29470",153832306,2019,385
"29471",153832312,2019,580
"29472",153832313,2019,390
"29473",153832314,2019,5
"29474",153832331,2019,155
"29475",153832332,2019,150
"29476",153832336,2019,150
"29477",153832337,2019,155
"29478",153832346,2019,165
"29479",153832347,2019,165
"29480",153832348,2019,165
"29481",153832352,2019,165
"29482",153832353,2019,155
"29483",153832354,2019,165
"29484",153832354,2021,210
"29485",153832387,2019,155
"29486",153832392,2019,155
"29487",153832393,2019,145
"29488",153832394,2019,150
"29489",153832396,2019,155
"29490",153832398,2019,155
"29491",153832398,2021,180
"29492",153832399,2019,155
"29493",153832401,2019,155
"29494",153832403,2019,155
"29495",153832521,2019,20
"29496",153832521,2021,10
"29497",153832575,2019,5
"29498",153832576,2019,5
"29499",153832578,2019,5
"29500",153832590,2019,5
"29501",153832638,2019,585
"29502",153832639,2019,345
"29503",153832669,2019,910
"29504",153832670,2019,15
"29505",153832697,2019,860
"29506",153832700,2019,855
"29507",153832703,2019,710
"29508",153832704,2019,705
"29509",153832711,2019,100
"29510",153832712,2019,130
"29511",153832712,2021,25
"29512",153832713,2019,110
"29513",153832714,2019,690
"29514",153832715,2019,5
"29515",153832719,2019,655
"29516",153832721,2019,5
"29517",153832722,2019,5
"29518",153832724,2019,5
"29519",153832728,2019,5
"29520",153832736,2019,10
"29521",153832737,2019,10
"29522",153832738,2019,10
"29523",153832739,2019,10
"29524",153832740,2019,10
"29525",153832751,2019,5
"29526",153832761,2019,10
"29527",153832762,2019,10
"29528",153832764,2019,10
"29529",153832766,2019,10
"29530",153832766,2021,5
"29531",153832768,2019,10
"29532",153832776,2019,10
"29533",153832778,2019,5
"29534",153832779,2019,5
"29535",153832780,2019,10
"29536",153832791,2019,10
"29537",153832791,2021,5
"29538",153832794,2019,10
"29539",153832796,2019,10
"29540",153832797,2019,10
"29541",153832797,2021,5
"29542",153832798,2019,10
"29543",153832799,2019,10
"29544",153832802,2019,10
"29545",153832803,2019,70
"29546",153832804,2019,90
"29547",153832807,2019,5
"29548",153832808,2019,55
"29549",153832809,2019,655
"29550",153832811,2019,80
"29551",153832813,2019,755
"29552",153832814,2019,755
"29553",153832815,2019,85
"29554",153832815,2021,160
"29555",153832817,2019,90
"29556",153832823,2019,5
"29557",153832824,2019,85
"29558",153832826,2019,755
"29559",153832826,2021,215
"29560",153832841,2019,80
"29561",153832842,2019,10
"29562",153832843,2019,790
"29563",153832843,2021,225
"29564",153832846,2019,70
"29565",153832846,2021,130
"29566",153832847,2019,785
"29567",153832854,2019,5
"29568",153832855,2019,75
"29569",153832856,2019,745
"29570",153832859,2019,80
"29571",153832860,2019,745
"29572",153832860,2021,220
"29573",153832861,2019,5
"29574",153832862,2019,750
"29575",153832864,2019,10
"29576",153832865,2019,755
"29577",153832865,2021,215
"29578",153832867,2019,10
"29579",153832869,2019,5
"29580",153832870,2019,760
"29581",153832871,2019,5
"29582",153832872,2019,10
"29583",153832876,2019,5
"29584",153832877,2019,5
"29585",153832881,2019,70
"29586",153832881,2021,135
"29587",153832882,2019,5
"29588",153832883,2019,765
"29589",153832884,2019,10
"29590",153832885,2019,5
"29591",153832899,2019,65
"29592",153832900,2019,65
"29593",153832904,2019,50
"29594",153832908,2019,80
"29595",153832911,2019,75
"29596",153832912,2019,70
"29597",153832917,2019,75
"29598",153832919,2019,75
"29599",153832920,2019,75
"29600",153832926,2019,65
"29601",153832926,2021,170
"29602",153832927,2019,50
"29603",153832927,2021,155
"29604",153832935,2019,590
"29605",153832936,2019,15
"29606",153832937,2019,330
"29607",153832938,2019,635
"29608",153832939,2019,635
"29609",153832940,2019,135
"29610",153832941,2019,40
"29611",153832942,2019,250
"29612",153832943,2019,5
"29613",153832945,2019,5
"29614",153832946,2019,5
"29615",153832951,2019,595
"29616",153832952,2019,605
"29617",153832954,2019,330
"29618",153832957,2019,595
"29619",153832958,2019,335
"29620",153832961,2019,605
"29621",153832981,2019,535
"29622",153832981,2021,10
"29623",153832983,2019,570
"29624",153832984,2019,565
"29625",153832987,2019,565
"29626",153832989,2019,400
"29627",153832997,2019,5
"29628",153832998,2019,545
"29629",153832998,2021,10
"29630",153832999,2019,405
"29631",153833002,2019,535
"29632",153833002,2021,10
"29633",153833005,2019,555
"29634",153833007,2019,535
"29635",153833008,2019,15
"29636",153833009,2019,380
"29637",153833010,2019,575
"29638",153833011,2019,345
"29639",153833013,2019,535
"29640",153833017,2019,555
"29641",153833018,2019,560
"29642",153833018,2021,20
"29643",153833023,2019,555
"29644",153833025,2019,370
"29645",153833026,2019,585
"29646",153833027,2019,585
"29647",153833028,2019,575
"29648",153833029,2021,10
"29649",153833030,2019,355
"29650",153833032,2019,5
"29651",153833211,2019,10
"29652",153833212,2019,5
"29653",153833213,2019,5
"29654",153833216,2019,10
"29655",153833219,2019,10
"29656",153833220,2019,10
"29657",153833233,2019,5
"29658",153833235,2019,5
"29659",153833237,2019,5
"29660",153833239,2019,5
"29661",153833244,2019,10
"29662",153833256,2019,10
"29663",153833257,2019,10
"29664",153833259,2019,10
"29665",153833260,2019,5
"29666",153833261,2019,5
"29667",153833262,2019,10
"29668",153833263,2019,10
"29669",153833264,2019,10
"29670",153833265,2019,5
"29671",153833266,2019,10
"29672",153833267,2019,10
"29673",153833267,2021,10
"29674",153833268,2019,10
"29675",153833269,2019,10
"29676",153833270,2019,10
"29677",153833271,2019,10
"29678",153833273,2019,5
"29679",153833275,2019,10
"29680",153833279,2019,10
"29681",153833281,2019,10
"29682",153833285,2019,5
"29683",153833292,2019,5
"29684",153833293,2019,5
"29685",153833299,2019,5
"29686",153833300,2019,5
"29687",153833304,2019,5
"29688",153833305,2019,5
"29689",153833306,2019,10
"29690",153833434,2021,5
"29691",153833579,2019,5
"29692",153833579,2021,15
"29693",153833583,2019,5
"29694",153833584,2019,5
"29695",153833585,2019,10
"29696",153833585,2021,15
"29697",153833588,2019,10
"29698",153833588,2021,15
"29699",153833589,2019,10
"29700",153833592,2019,10
"29701",153833597,2019,10
"29702",153833598,2019,10
"29703",153833599,2019,10
"29704",153834474,2021,30
"29705",153834499,2019,5
"29706",153834526,2019,10
"29707",153834529,2019,10
"29708",153834530,2019,5
"29709",153834532,2019,5
"29710",153834533,2019,5
"29711",153834536,2019,5
"29712",153834588,2019,5
"29713",153834591,2019,5
"29714",153834605,2019,5
"29715",153834606,2019,5
"29716",153834607,2019,5
"29717",153834647,2019,10
"29718",153834647,2021,45
"29719",153834648,2019,10
"29720",153834649,2019,10
"29721",153834650,2019,10
"29722",153834650,2021,50
"29723",153834656,2019,10
"29724",153834657,2019,30
"29725",153834659,2019,10
"29726",153834662,2019,10
"29727",153834666,2019,5
"29728",153834679,2019,10
"29729",153834679,2021,50
"29730",153834697,2019,5
"29731",153834703,2019,5
"29732",153834707,2019,5
"29733",153834707,2021,10
"29734",153834711,2019,5
"29735",153834729,2019,5
"29736",153834733,2019,5
"29737",153834734,2019,5
"29738",153834735,2019,5
"29739",153834755,2019,5
"29740",153834757,2019,5
"29741",153834757,2021,10
"29742",153834775,2019,30
"29743",153834776,2019,30
"29744",153834777,2019,30
"29745",153834777,2021,115
"29746",153834780,2019,30
"29747",153834798,2019,30
"29748",153834801,2021,5
"29749",153834808,2019,30
"29750",153834810,2019,30
"29751",153834810,2021,105
"29752",153834813,2021,5
"29753",153834814,2019,30
"29754",153834884,2019,5
"29755",153834885,2019,5
"29756",153834886,2019,5
"29757",153834979,2019,5
"29758",153834980,2019,5
"29759",153834981,2019,5
"29760",153834987,2019,5
"29761",153834993,2019,5
"29762",153834994,2019,5
"29763",153834994,2021,5
"29764",153835000,2019,5
"29765",153835001,2019,5
"29766",153835001,2021,5
"29767",153835002,2019,5
"29768",153835003,2019,5
"29769",153835007,2019,5
"29770",153835008,2019,5
"29771",153835013,2019,5
"29772",153835025,2019,5
"29773",153835027,2019,5
"29774",153835028,2019,5
"29775",153835030,2019,5
"29776",153835032,2019,5
"29777",153835034,2019,5
"29778",153835036,2019,5
"29779",153835037,2019,5
"29780",153835039,2019,5
"29781",153835040,2019,5
"29782",153835042,2019,5
"29783",153835044,2019,5
"29784",153835046,2019,5
"29785",153835048,2019,5
"29786",153835050,2019,5
"29787",153835052,2019,5
"29788",153835054,2019,5
"29789",153835056,2019,5
"29790",153835057,2019,5
"29791",153835058,2019,5
"29792",153835060,2019,5
"29793",153835062,2019,5
"29794",153835063,2019,5
"29795",153835065,2019,5
"29796",153835069,2019,15
"29797",153835073,2019,5
"29798",153835074,2019,15
"29799",153835075,2019,60
"29800",153835076,2019,55
