"","edgeuid","month","total_trips"
"1148",153329218,"June",10
"1149",153329219,"June",10
"1150",153329222,"June",30
"1151",153329227,"June",30
"1152",153329234,"June",10
"1153",153329235,"June",10
"1154",153329246,"June",10
"1155",153329248,"June",10
"1156",153329253,"June",10
"1157",153329253,"September",15
"1158",153329254,"June",10
"1159",153329255,"June",10
"1160",153329256,"June",10
"1161",153329257,"June",10
"1162",153329268,"June",10
"1163",153329269,"June",70
"1164",153329270,"June",10
"1165",153329271,"June",5
"1166",153329272,"June",5
"1167",153329273,"June",35
"1168",153329274,"June",75
"1169",153329275,"June",70
"1170",153329279,"September",5
"1171",153329280,"September",5
"1172",153329282,"June",70
"1173",153329294,"June",80
"1174",153329295,"June",10
"1175",153329296,"June",80
"1176",153329298,"June",10
"1177",153329301,"June",10
"1178",153329303,"June",10
"1179",153329305,"June",10
"1180",153329313,"June",10
"1181",153329320,"June",10
"1182",153329342,"June",35
"1183",153329343,"June",35
"1184",153329343,"September",5
"1185",153329345,"June",35
"1186",153329349,"June",35
"1187",153329350,"June",40
"1188",153329390,"June",40
"1189",153329400,"September",5
"1190",153329419,"September",5
"1191",153329422,"June",10
"1192",153329430,"June",10
"1193",153329433,"June",10
"1194",153329458,"June",10
"1195",153329459,"June",10
"1196",153329462,"June",10
"1197",153329464,"June",10
"1198",153329465,"June",30
"1199",153329476,"June",30
"1200",153329477,"June",30
"1201",153329480,"June",30
"1202",153329482,"June",30
"1203",153329482,"September",20
"1204",153329486,"June",30
"1205",153329493,"June",10
"1206",153329494,"June",35
"1207",153329497,"June",35
"1208",153329502,"June",35
"1209",153329503,"June",30
"1210",153329505,"June",10
"1211",153329506,"June",5
"1212",153329507,"June",10
"1213",153329509,"June",10
"1214",153329510,"June",10
"1215",153329511,"June",10
"1216",153329512,"June",10
"1217",153329512,"September",5
"1218",153329514,"June",10
"1219",153329514,"September",5
"1220",153329525,"June",30
"1221",153329532,"June",10
"1222",153329532,"September",5
"1223",153329535,"June",50
"1224",153329536,"June",50
"1225",153329584,"June",35
"1226",153329587,"June",35
"1227",153329599,"June",35
"1228",153329600,"June",35
"1229",153329601,"June",35
"1230",153329603,"June",35
"1231",153329604,"September",5
"1232",153329605,"June",10
"1233",153329613,"June",50
"1234",153329615,"June",50
"1235",153329616,"June",50
"1236",153329638,"June",35
"1237",153329641,"June",10
"1238",153329646,"June",30
"1239",153329647,"June",30
"1240",153329648,"June",35
"1241",153329649,"June",10
"1242",153329650,"June",40
"1243",153329652,"June",40
"1244",153329653,"June",40
"1245",153329654,"June",50
"1246",153329655,"June",10
"1247",153329658,"June",10
"1248",153329661,"June",10
"1249",153329662,"June",50
"1250",153329668,"June",50
"1251",153329672,"June",10
"1252",153329675,"June",45
"1253",153329680,"June",10
"1254",153329682,"June",10
"1255",153329686,"June",5
"1256",153329687,"June",35
"1257",153329688,"June",5
"1258",153329689,"June",5
"1259",153329690,"June",30
"1260",153329691,"June",30
"1261",153329694,"June",30
"1262",153329695,"June",35
"1263",153329698,"June",30
"1264",153329700,"June",30
"1265",153329702,"June",35
"1266",153329703,"June",35
"1267",153329704,"June",10
"1268",153329706,"June",75
"1269",153329707,"June",35
"1270",153329711,"June",40
"1271",153329712,"June",35
"1272",153329713,"June",40
"1273",153329714,"June",35
"1274",153329715,"June",40
"1275",153329717,"June",40
"1276",153329719,"June",30
"1277",153329719,"September",5
"1278",153329721,"June",10
"1279",153329722,"June",30
"1280",153329724,"June",50
"1281",153329724,"September",10
"1282",153329725,"June",50
"1283",153329726,"June",55
"1284",153329728,"June",45
"1285",153329729,"June",60
"1286",153329730,"June",55
"1287",153329732,"June",45
"1288",153329733,"June",30
"1289",153329734,"June",55
"1290",153329735,"June",30
"1291",153329736,"June",40
"1292",153329738,"June",35
"1293",153329739,"June",35
"1294",153329740,"June",5
"1295",153329742,"June",10
"1296",153329744,"June",10
"1297",153329746,"June",55
"1298",153329750,"September",15
"1299",153329752,"June",10
"1300",153329753,"June",10
"1301",153329754,"June",35
"1302",153329755,"June",15
"1303",153329757,"June",15
"1304",153329758,"June",10
"1305",153329760,"June",10
"1306",153329762,"June",25
"1307",153329764,"June",25
"1308",153329764,"September",5
"1309",153329765,"June",25
"1310",153329780,"June",10
"1311",153329780,"September",10
"1312",153329783,"June",5
"1313",153329788,"June",10
"1314",153329790,"June",10
"1315",153329797,"June",10
"1316",153329797,"September",15
"1317",153329799,"June",10
"1318",153329802,"June",10
"1319",153329810,"June",10
"1320",153329812,"June",10
"1321",153329813,"June",10
"1322",153329815,"June",10
"1323",153329816,"June",10
"1324",153329818,"June",10
"1325",153329819,"June",10
"1326",153329838,"June",10
"1327",153329845,"June",10
"1328",153329846,"June",10
"1329",153329851,"June",10
"1330",153329864,"June",15
"1331",153329865,"June",20
"1332",153329868,"June",20
"1333",153329870,"June",20
"1334",153329871,"June",20
"1335",153329872,"June",20
"1336",153329873,"June",15
"1337",153329873,"September",15
"1338",153329887,"June",20
"1339",153329887,"September",15
"1340",153329888,"June",20
"1341",153329889,"June",20
"1342",153329890,"June",20
"1343",153329891,"June",20
"1344",153329896,"June",20
"1345",153329896,"September",15
"1346",153329897,"June",20
"1347",153329897,"September",15
"1348",153329898,"June",20
"1349",153329901,"June",20
"1350",153329917,"June",10
"1351",153329918,"June",10
"1352",153329922,"June",10
"1353",153329927,"June",10
"1354",153329928,"June",10
"1355",153329938,"June",10
"1356",153329971,"June",10
"1357",153329979,"June",10
"1358",153329986,"June",10
"1359",153329989,"June",10
"1360",153329999,"June",5
"1361",153330001,"June",5
"1362",153330005,"June",10
"1363",153330007,"June",10
"1364",153330008,"June",10
"1365",153330011,"June",10
"1366",153330011,"September",5
"1367",153330013,"June",10
"1368",153330014,"June",10
"1369",153330016,"June",10
"1370",153330017,"June",10
"1371",153330020,"June",5
"1372",153330024,"June",5
"1373",153330025,"June",5
"1374",153330026,"June",10
"1375",153330035,"June",10
"1376",153330036,"June",5
"1377",153330037,"June",5
"1378",153330038,"June",115
"1379",153330038,"September",195
"1380",153330039,"June",5
"1381",153330040,"June",115
"1382",153330041,"June",115
"1383",153330043,"June",25
"1384",153330050,"June",30
"1385",153330052,"June",10
"1386",153330053,"June",25
"1387",153330053,"September",5
"1388",153330054,"June",30
"1389",153330054,"September",5
"1390",153330055,"June",15
"1391",153330059,"June",10
"1392",153330061,"June",10
"1393",153330065,"June",10
"1394",153330066,"June",30
"1395",153330071,"June",15
"1396",153330071,"September",5
"1397",153330074,"June",10
"1398",153330075,"June",10
"1399",153330079,"June",10
"1400",153330081,"June",95
"1401",153330081,"September",155
"1402",153330082,"June",105
"1403",153330082,"September",220
"1404",153330083,"June",5
"1405",153330084,"June",10
"1406",153330085,"June",10
"1407",153330085,"September",10
"1408",153330088,"June",10
"1409",153330089,"June",30
"1410",153330090,"June",15
"1411",153330091,"June",5
"1412",153330092,"June",30
"1413",153330093,"June",10
"1414",153330094,"June",10
"1415",153330097,"June",10
"1416",153330108,"June",10
"1417",153330110,"June",40
"1418",153330111,"June",5
"1419",153330111,"September",5
"1420",153330112,"June",15
"1421",153330113,"June",40
"1422",153330120,"June",40
"1423",153330121,"June",10
"1424",153330123,"June",15
"1425",153330125,"June",45
"1426",153330126,"June",5
"1427",153330127,"June",40
"1428",153330128,"June",5
"1429",153330129,"June",15
"1430",153330151,"June",20
"1431",153330154,"June",20
"1432",153330155,"June",20
"1433",153330156,"June",20
"1434",153330159,"June",5
"1435",153330160,"June",10
"1436",153330163,"June",10
"1437",153330167,"June",10
"1438",153330168,"June",10
"1439",153330171,"June",10
"1440",153330175,"June",10
"1441",153330182,"June",10
"1442",153330183,"June",10
"1443",153330185,"June",10
"1444",153330187,"June",10
"1445",153330192,"June",20
"1446",153330193,"June",20
"1447",153330195,"June",20
"1448",153330195,"September",5
"1449",153330201,"June",20
"1450",153330232,"June",20
"1451",153330232,"September",5
"1452",153330233,"June",5
"1453",153330234,"June",15
"1454",153330236,"June",5
"1455",153330238,"June",120
"1456",153330239,"June",125
"1457",153330239,"September",165
"1458",153330240,"June",95
"1459",153330241,"June",85
"1460",153330242,"June",35
"1461",153330264,"June",35
"1462",153330267,"June",25
"1463",153330271,"June",25
"1464",153330273,"June",10
"1465",153330276,"June",10
"1466",153330279,"June",10
"1467",153330280,"June",10
"1468",153330283,"June",10
"1469",153330284,"June",25
"1470",153330287,"June",25
"1471",153330288,"June",25
"1472",153330290,"June",5
"1473",153330291,"June",5
"1474",153330301,"June",55
"1475",153330306,"June",55
"1476",153330313,"June",140
"1477",153330314,"June",140
"1478",153330317,"June",10
"1479",153330318,"June",140
"1480",153330319,"June",150
"1481",153330320,"June",15
"1482",153330322,"June",10
"1483",153330323,"June",5
"1484",153330324,"June",55
"1485",153330325,"June",75
"1486",153330326,"June",75
"1487",153330328,"June",140
"1488",153330329,"June",60
"1489",153330330,"June",140
"1490",153330333,"June",50
"1491",153330334,"June",40
"1492",153330334,"September",20
"1493",153330339,"June",10
"1494",153330340,"June",10
"1495",153330342,"June",10
"1496",153330343,"June",10
"1497",153330345,"June",45
"1498",153330346,"June",10
"1499",153330347,"June",55
"1500",153330348,"June",30
"1501",153330348,"September",25
"1502",153330349,"June",50
"1503",153330350,"June",50
"1504",153330351,"June",40
"1505",153330352,"June",25
"1506",153330353,"June",30
"1507",153330356,"June",30
"1508",153330357,"June",25
"1509",153330358,"June",20
"1510",153330359,"June",5
"1511",153330360,"June",25
"1512",153330361,"June",10
"1513",153330364,"June",40
"1514",153330366,"June",30
"1515",153330367,"June",15
"1516",153330368,"June",15
"1517",153330369,"June",125
"1518",153330369,"September",170
"1519",153330371,"June",15
"1520",153330372,"June",130
"1521",153330374,"June",140
"1522",153330437,"June",10
"1523",153330440,"June",95
"1524",153330442,"June",10
"1525",153330443,"June",125
"1526",153330444,"June",125
"1527",153330447,"June",30
"1528",153330447,"September",5
"1529",153330449,"June",30
"1530",153330450,"June",30
"1531",153330451,"June",30
"1532",153330452,"June",125
"1533",153330452,"September",175
"1534",153330453,"June",125
"1535",153330456,"June",125
"1536",153330461,"June",130
"1537",153330462,"June",130
"1538",153330464,"June",130
"1539",153330466,"June",130
"1540",153330466,"September",190
"1541",153330467,"June",130
"1542",153330467,"September",190
"1543",153330469,"June",10
"1544",153330470,"June",10
"1545",153330480,"June",10
"1546",153330497,"September",5
"1547",153330502,"June",20
"1548",153330503,"June",30
"1549",153330505,"June",30
"1550",153330506,"June",55
"1551",153330507,"June",20
"1552",153330510,"June",55
"1553",153330512,"June",130
"1554",153330515,"September",5
"1555",153330577,"June",10
"1556",153330578,"June",10
"1557",153330579,"June",10
"1558",153330580,"June",10
"1559",153330589,"June",10
"1560",153330593,"June",55
"1561",153330594,"June",55
"1562",153330594,"September",10
"1563",153330598,"June",55
"1564",153330602,"June",55
"1565",153330605,"June",130
"1566",153330606,"June",130
"1567",153330607,"June",5
"1568",153330609,"June",5
"1569",153330611,"June",5
"1570",153330613,"June",5
"1571",153330616,"September",5
"1572",153330618,"June",5
"1573",153330629,"June",55
"1574",153330630,"June",55
"1575",153330631,"June",55
"1576",153330632,"June",60
"1577",153330632,"September",15
"1578",153330635,"June",5
"1579",153330637,"June",5
"1580",153330638,"June",5
"1581",153330641,"June",5
"1582",153330643,"June",60
"1583",153330645,"June",60
"1584",153330645,"September",15
"1585",153330648,"June",60
"1586",153330653,"June",5
"1587",153330655,"June",180
"1588",153330656,"June",15
"1589",153330657,"June",5
"1590",153330672,"June",190
"1591",153330672,"September",200
"1592",153330675,"June",185
"1593",153330684,"June",10
"1594",153330696,"June",10
"1595",153330698,"June",10
"1596",153330706,"June",10
"1597",153330708,"June",10
"1598",153330717,"June",60
"1599",153330718,"June",60
"1600",153330720,"June",60
"1601",153330720,"September",15
"1602",153330722,"June",60
"1603",153330730,"June",170
"1604",153330738,"June",165
"1605",153330740,"June",10
"1606",153330757,"June",60
"1607",153330757,"September",15
"1608",153330758,"June",60
"1609",153330760,"June",60
"1610",153330760,"September",15
"1611",153330765,"June",60
"1612",153330765,"September",15
"1613",153330767,"June",60
"1614",153330769,"June",60
"1615",153330778,"June",10
"1616",153330779,"June",10
"1617",153330780,"June",10
"1618",153330901,"June",10
"1619",153330902,"June",10
"1620",153330907,"June",10
"1621",153330911,"June",10
"1622",153330912,"June",10
"1623",153330912,"September",10
"1624",153331004,"June",105
"1625",153331004,"September",35
"1626",153331331,"September",5
"1627",153331614,"June",10
"1628",153331615,"June",15
"1629",153331616,"June",10
"1630",153331617,"June",15
"1631",153331629,"June",30
"1632",153331632,"June",25
"1633",153331635,"June",25
"1634",153331636,"June",40
"1635",153331636,"September",5
"1636",153331637,"June",45
"1637",153331641,"June",25
"1638",153331679,"June",10
"1639",153331680,"June",5
"1640",153331682,"June",15
"1641",153331683,"June",30
"1642",153331684,"June",30
"1643",153331685,"June",30
"1644",153331687,"June",35
"1645",153331694,"June",25
"1646",153331697,"June",30
"1647",153331699,"June",35
"1648",153331700,"June",35
"1649",153331759,"June",20
"1650",153331761,"June",20
"1651",153331777,"June",20
"1652",153331778,"September",10
"1653",153331779,"June",20
"1654",153331781,"June",15
"1655",153331782,"June",20
"1656",153331801,"June",10
"1657",153331805,"June",20
"1658",153331809,"June",20
"1659",153331822,"September",10
"1660",153331832,"June",20
"1661",153331836,"June",20
"1662",153331838,"June",20
"1663",153331839,"September",10
"1664",153331840,"June",20
"1665",153331858,"June",20
"1666",153331870,"September",10
"1667",153331915,"September",10
"1668",153331916,"June",5
"1669",153331917,"June",20
"1670",153331919,"June",20
"1671",153331920,"June",15
"1672",153331921,"June",20
"1673",153331923,"June",5
"1674",153331924,"June",15
"1675",153331927,"June",10
"1676",153331930,"September",10
"1677",153331932,"June",5
"1678",153331948,"June",5
