"","edgeuid","median_average_speed"
"66236",157500326,0.505
"66237",157500327,0
"66238",157500328,0.485
"66239",157500337,0.925
"66240",157500358,2.09
"66241",157500362,3.45
"66242",157500363,2.55
"66243",157500365,2.89
"66244",157500367,2.8
"66245",157500395,0
"66246",157500399,0.66
"66247",157500400,0.48
"66248",157500438,1.05
"66249",157500439,0.5
"66250",157500441,6.23
"66251",157500442,1.09
"66252",157500450,0
"66253",157500451,0
"66254",157500459,0
"66255",157500461,0
"66256",157500462,0
"66257",157500463,0
"66258",157500465,3.03
"66259",157500466,2.64
"66260",157500467,0
"66261",157500468,3.12
"66262",157500469,2.72
"66263",157500470,0
"66264",157500471,0
"66265",157500472,0
"66266",157500483,0
"66267",157500484,0
"66268",157500493,2.72
"66269",157500495,2.82
"66270",157500500,0
"66271",157500502,2.65
"66272",157500504,2.72
"66273",157500505,2.68
"66274",157500509,2.56
"66275",157500574,1.09
"66276",157500575,1.29
"66277",157500576,1.04
"66278",157500577,9.515
"66279",157500578,1.24
"66280",157500585,16.47
"66281",157500587,3.78
"66282",157500588,18.08
"66283",157500591,1.58
"66284",157500593,1.34
"66285",157500594,3.21
"66286",157500598,0.545
"66287",157500601,1.42
"66288",157500602,2.165
"66289",157500603,0.85
"66290",157500604,1.4
"66291",157500605,4.52
"66292",157500606,1.725
"66293",157500607,1.615
"66294",157500608,1.715
"66295",157500611,1.55
"66296",157500612,1.42
"66297",157500613,0.88
"66298",157500614,0.78
"66299",157500616,1.93
"66300",157500617,1.38
"66301",157500618,3.48
"66302",157500619,3.375
"66303",157500622,2.39
"66304",157500624,2.86
"66305",157500625,2.59
"66306",157500628,0.665
"66307",157500629,1.92
"66308",157500630,1.96
"66309",157500636,18.95
"66310",157500639,19.79
"66311",157500641,3.83
"66312",157500642,1.58
"66313",157500644,20.66
"66314",157500645,3.275
"66315",157500650,20.16
"66316",157500651,19.75
"66317",157500653,3.45
"66318",157500654,1.82
"66319",157500655,1.685
"66320",157500656,3.985
"66321",157500659,19.84
"66322",157500661,2.465
"66323",157500662,20.11
"66324",157500666,19.88
"66325",157500667,19.91
"66326",157500668,1.29
"66327",157500669,2.98
"66328",157500670,1.575
"66329",157500671,2.415
"66330",157500672,1.795
"66331",157500674,3.33
"66332",157500675,1.525
"66333",157500677,1.42
"66334",157500678,1.075
"66335",157500679,2.55
"66336",157500681,1.3
"66337",157500682,1.88
"66338",157500683,2.105
"66339",157500684,1.925
"66340",157500689,2.21
"66341",157500690,1.575
"66342",157500693,1.905
"66343",157500694,1.56
"66344",157500696,3.49
"66345",157500697,3.48
"66346",157500698,2.225
"66347",157500700,4.085
"66348",157500701,1.3
"66349",157500702,19.9
"66350",157500703,4.865
"66351",157500705,20.37
"66352",157500706,2.74
"66353",157500708,4
"66354",157500709,20.88
"66355",157500710,12.64
"66356",157500714,12.725
"66357",157500719,2.9
"66358",157500720,3.15
"66359",157500725,3.31
"66360",157500733,1.21
"66361",157500734,8.55
"66362",157500735,2.74
"66363",157500736,3.08
"66364",157500738,0
"66365",157500740,3.01
"66366",157500741,3.23
"66367",157500747,2.72
"66368",157500752,3.24
"66369",157500765,1.33
"66370",157500766,0.88
"66371",157500767,1.37
"66372",157500770,1.2325
"66373",157500771,0.73
"66374",157500773,1.22
"66375",157500774,1.38
"66376",157500775,1.12
"66377",157500776,1.28
"66378",157500777,0.31
"66379",157500778,1.08
"66380",157500779,1.585
"66381",157500780,1.58
"66382",157500782,1.53
"66383",157500783,1.64
"66384",157500784,1.56
"66385",157500785,1.21
"66386",157500786,2.37
"66387",157500790,13.045
"66388",157500791,12.775
"66389",157500792,11.265
"66390",157500793,1.165
"66391",157500794,1.12
"66392",157500795,1.11
"66393",157500796,1.12
"66394",157500798,1.39
"66395",157500800,13.19
"66396",157500804,1.52
"66397",157500805,1.5
"66398",157500808,1.37
"66399",157500809,1.355
"66400",157500811,0.62
"66401",157500812,1.36
"66402",157500813,3.43
"66403",157500814,1.61
"66404",157500815,3.86
"66405",157500816,3.28
"66406",157500818,2.22
"66407",157500820,0.91
"66408",157500821,4.07
"66409",157500826,3.25
"66410",157500827,4.94
"66411",157500829,2.81
"66412",157500831,3.44
"66413",157500832,4.31
"66414",157500833,3.07
"66415",157500838,2.99
"66416",157500839,3.36
"66417",157500840,2.84
"66418",157500846,3.02
"66419",157500848,1.48
"66420",157500849,0
"66421",157500850,1.115
"66422",157500851,3.09
"66423",157500853,2.67
"66424",157500855,2.97
"66425",157500858,4.19
"66426",157500860,2.395
"66427",157500861,3.32
"66428",157500863,2.38
"66429",157500864,3.8
"66430",157500865,9.92
"66431",157500867,1.255
"66432",157500868,1.49
"66433",157500869,18.88
"66434",157500870,19.79
"66435",157500871,21.33
"66436",157500874,3.315
"66437",157500875,3.835
"66438",157500876,22.07
"66439",157500877,2.97
"66440",157500878,0.885
"66441",157500881,0
"66442",157500882,0
"66443",157500885,0
"66444",157500886,23.21
"66445",157500887,3.585
"66446",157500890,2.27
"66447",157500891,2.32
"66448",157500892,1.23
"66449",157500894,1.46
"66450",157500895,1.59
"66451",157500896,1.95
"66452",157500897,1.605
"66453",157500898,1.34
"66454",157500899,2.5575
"66455",157500900,2.765
"66456",157500901,2.89
"66457",157500902,2.91
"66458",157500905,1.855
"66459",157500907,1.93
"66460",157500908,1.485
"66461",157500914,1.74
"66462",157500933,0.905
"66463",157500934,1.51
"66464",157500936,0.62
"66465",157500937,1.34
"66466",157500938,1.44
"66467",157500939,2.69
"66468",157500979,5.29
"66469",157500980,0.25
"66470",157500983,2.68
"66471",157500984,3.04
"66472",157500993,1.34
"66473",157500994,3.44
"66474",157500995,3.47
"66475",157500996,3.595
"66476",157501001,2.49
"66477",157501008,2.8
"66478",157501010,3.195
"66479",157501011,3.07
"66480",157501012,2.88
"66481",157501014,2.76
"66482",157501017,1.09
"66483",157501020,0.295
"66484",157501022,3.46
"66485",157501023,2.37
"66486",157501024,1.44
"66487",157501025,1.895
"66488",157501026,2.49
"66489",157501027,1.57
"66490",157501029,2.53
"66491",157501030,1.61
"66492",157501031,1.605
"66493",157501032,1.53
"66494",157501034,1.16
"66495",157501035,0.75
"66496",157501036,0.785
"66497",157501037,0.575
"66498",157501038,0.54
"66499",157501039,0.56
"66500",157501040,1.33
"66501",157501041,0.66
"66502",157501042,0.24
"66503",157501043,0.02
"66504",157501044,0.11
"66505",157501045,0.075
"66506",157501046,0.01
"66507",157501047,0.36
"66508",157501048,1.01
"66509",157501049,0.65
"66510",157501051,0.75
"66511",157501052,1.35
"66512",157501053,1.14
"66513",157501054,1.12
"66514",157501055,3.89
"66515",157501056,1.61
"66516",157501058,1.13
"66517",157501059,1.22
"66518",157501060,23.26
"66519",157501062,23.22
"66520",157501068,22.82
"66521",157501072,22.05
"66522",157501073,3.595
"66523",157501079,2.18
"66524",157501080,1.1
"66525",157501081,0
"66526",157501082,1.11
"66527",157501083,0.76
"66528",157501084,1.34
"66529",157501086,1.86
"66530",157501088,1.3
"66531",157501099,3.51
"66532",157501100,1.5
"66533",157501101,1.42
"66534",157501102,3.29
"66535",157501104,2.7
"66536",157501106,15.64
"66537",157501107,3.23
"66538",157501108,3.03
"66539",157501111,3.58
"66540",157501112,3.17
"66541",157501113,1.2
"66542",157501114,1.28
"66543",157501118,20.59
"66544",157501120,2.04
"66545",157501122,1.815
"66546",157501127,3.735
"66547",157501128,0.98
"66548",157501129,1.39
"66549",157501130,1.12
"66550",157501132,1.96
"66551",157501133,3.23
"66552",157501134,1.4
"66553",157501135,1.32
"66554",157501136,0
"66555",157501138,1.255
"66556",157501141,3.19
"66557",157501142,3.2
"66558",157501144,3
"66559",157501146,3
"66560",157501147,3.03
"66561",157501152,2.78
"66562",157501153,19.01
"66563",157501156,10.5
"66564",157501163,18.77
"66565",157501172,2.83
"66566",157501185,20.47
"66567",157501189,23.29
"66568",157501195,23.81
"66569",157501198,23.26
"66570",157501208,3.635
"66571",157501209,3.59
"66572",157501210,5.24
"66573",157501212,3.805
"66574",157501214,4.21
"66575",157501216,3.65
"66576",157501217,3.74
"66577",157501254,22.36
"66578",157501256,22.76
"66579",157501271,20.53
"66580",157501291,1.45
"66581",157501295,1.49
"66582",157501297,0.84
"66583",157501314,2.625
"66584",157501316,0
"66585",157501317,0
"66586",157501319,2.94
"66587",157501336,3.44
"66588",157501347,3.67
"66589",157501348,3.25
"66590",157501356,3.665
"66591",157501361,3.56
"66592",157501420,0.85
"66593",157501423,1.57
"66594",157501426,1.13
"66595",157501427,1.31
"66596",157501429,1.33
"66597",157501430,0.6
"66598",157501433,1.17
"66599",157501435,1.26
"66600",157501436,2.14
"66601",157501440,1.21
"66602",157501442,1.64
"66603",157501444,1.97
"66604",157501447,1.695
"66605",157501450,1.2
"66606",157501451,1.54
"66607",157501452,1.92
"66608",157501453,1.45
"66609",157501454,0
"66610",157501455,0
"66611",157501456,0
"66612",157501458,0
"66613",157501459,0
"66614",157501460,0
"66615",157501461,0
"66616",157501463,0
"66617",157501467,0
"66618",157501469,0
"66619",157501474,3.83
"66620",157501475,2.67
"66621",157501477,2.89
"66622",157501478,2.79
"66623",157501479,3.8
"66624",157501482,2.69
"66625",157501483,2.89
"66626",157501484,5.825
"66627",157501485,1.91
"66628",157501487,2.66
"66629",157501489,0.28
"66630",157501490,2.31
"66631",157501492,0
"66632",157501493,0
"66633",157501494,0
"66634",157501498,0
"66635",157501500,0
"66636",157501502,2.14
"66637",157501504,3.165
"66638",157501506,2.59
"66639",157501507,2.715
"66640",157501508,2.455
"66641",157501509,6.13
"66642",157501520,2.95
"66643",157501527,1.905
"66644",157501529,29.24
"66645",157501530,2.055
"66646",157501533,3.51
"66647",157501535,2.62
"66648",157501547,3.25
"66649",157501548,2.85
"66650",157501549,2.805
"66651",157501559,2.31
"66652",157501562,2.61
"66653",157501564,4.56
"66654",157501568,3.57
"66655",157501573,3.61
"66656",157501575,3.05
"66657",157501576,3.52
"66658",157501579,3.28
"66659",157501580,0.485
"66660",157501581,0
"66661",157501583,3.645
"66662",157501584,3.065
"66663",157501603,2.74
"66664",157501609,3.04
"66665",157501610,9.09
"66666",157501611,3.42
"66667",157501616,2.87
"66668",157501618,3.23
"66669",157501619,3.19
"66670",157501621,1.81
"66671",157501622,2.925
"66672",157501630,3.29
"66673",157501632,3.25
"66674",157501637,2.96
"66675",157501639,2.44
"66676",157501640,4.245
"66677",157501643,2.85
"66678",157501644,3.04
"66679",157501650,3.29
"66680",157501656,2.15
"66681",157501661,1.74
"66682",157501662,0
"66683",157501669,2.07
"66684",157501670,2.05
"66685",157501673,2.105
"66686",157501681,2.745
"66687",157501688,1.51
"66688",157501689,1.57
"66689",157501691,1.85
"66690",157501692,1.01
"66691",157501694,0
"66692",157501695,1.115
"66693",157501696,2.1
"66694",157501700,3.24
"66695",157501703,3.25
"66696",157501705,3.16
"66697",157501706,3.06
"66698",157501707,3.19
"66699",157501710,1.94
"66700",157501711,0
"66701",157501713,0
"66702",157501722,0
"66703",157501724,0
"66704",157501727,0
"66705",157501728,0
"66706",157501733,3.175
"66707",157501735,3.16
"66708",157501736,3.165
"66709",157501740,2.875
"66710",157501742,17.53
"66711",157501750,2.75
"66712",157501751,2.705
"66713",157501753,2.98
"66714",157501755,3.18
"66715",157501756,2.72
"66716",157501757,3.275
"66717",157501769,2.825
"66718",157501775,2.77
"66719",157501782,2.8
"66720",157501787,2.43
"66721",157501788,1.675
"66722",157501789,15.52
"66723",157501790,0
"66724",157501791,2.14
"66725",157501793,1.65
"66726",157501794,1.625
"66727",157501796,2.785
"66728",157501798,2.1
"66729",157501800,1.635
"66730",157501801,2.93
"66731",157501816,0
"66732",157501817,0
"66733",157501825,0
"66734",157501826,0
"66735",157501856,1.44
"66736",157501857,1.59
"66737",157501862,2.04
"66738",157501864,1.54
"66739",157501867,1.23
"66740",157501868,1.48
"66741",157501872,1.82
"66742",157501877,1.775
"66743",157501878,1.43
"66744",157501879,1.47
"66745",157501882,1.58
"66746",157501891,0.95
"66747",157501893,0
"66748",157501894,1.65
"66749",157501895,0
"66750",157501896,0
"66751",157501897,1.36
"66752",157501898,0
"66753",157501900,0
"66754",157501901,0
"66755",157501903,0
"66756",157501905,0
"66757",157501914,2.96
"66758",157501915,4.32
"66759",157501916,1.47
"66760",157501922,0
"66761",157501923,0
"66762",157501925,0
"66763",157501930,0
"66764",157501931,0
"66765",157501932,0
"66766",157501936,0
"66767",157501938,0
"66768",157501940,1.2
"66769",157501942,0
"66770",157501943,0.95
"66771",157501946,0
"66772",157501948,0
"66773",157501949,0
"66774",157501953,0
"66775",157501954,0
"66776",157501957,0
"66777",157501958,0
"66778",157501959,0
"66779",157501960,0
"66780",157501961,1.39
"66781",157501963,0.725
"66782",157501966,1.26
"66783",157501970,1.5
"66784",157501971,0
"66785",157501973,0
"66786",157501983,0
"66787",157501984,0.815
"66788",157501985,0.4
"66789",157501986,1.375
"66790",157501987,0
"66791",157501988,0.84
"66792",157501990,0
"66793",157501991,0
"66794",157501996,0
"66795",157501997,0
"66796",157501999,0
"66797",157502000,0
"66798",157502008,0.49
"66799",157502010,1.59
"66800",157502011,2.035
"66801",157502012,1.17
"66802",157502013,0.48
"66803",157502015,1.96
"66804",157502017,1.59
"66805",157502086,1.19
"66806",157502087,1.34
"66807",157502092,1.43
"66808",157502093,1.44
"66809",157502094,1.415
"66810",157502096,34.295
"66811",157502097,0.62
"66812",157502099,1.515
"66813",157502100,1.77
"66814",157502128,1.515
"66815",157502129,1.335
"66816",157502133,1.17
"66817",157502134,0.02
"66818",157502135,2.175
"66819",157502138,0.9
"66820",157502143,1.38
"66821",157502145,1.47
"66822",157502146,1.45
"66823",157502151,0
"66824",157502152,0
"66825",157502158,0
"66826",157502160,0
"66827",157502175,0
"66828",157502178,0
"66829",157502180,0
"66830",157502182,0
"66831",157502187,0
"66832",157502189,0
"66833",157502193,0
"66834",157502194,0
"66835",157502195,20.61
"66836",157502196,19.9
"66837",157502352,0
"66838",157502354,21.87
"66839",157502356,20.92
"66840",157502358,0
"66841",157502359,20.3
"66842",157502392,8.63
"66843",157502393,8.65
"66844",157502397,18.27
"66845",157502398,18.68
"66846",157502404,20.06
"66847",157502408,15.25
"66848",157502409,18.31
"66849",157502411,16.67
"66850",157502413,19.08
"66851",157502418,12.59
"66852",157502419,8.445
"66853",157502421,8.53
"66854",157502439,0
"66855",157502453,2.11
"66856",157502454,20.1
"66857",157502455,20.69
"66858",157502458,0
"66859",157502459,0
"66860",157502460,0
"66861",157502462,0
"66862",157502463,0
"66863",157502464,0
"66864",157502465,0
"66865",157502466,0
"66866",157502468,0
"66867",157502469,1.875
"66868",157502471,0
"66869",157502475,0
"66870",157502476,0
"66871",157502477,0
"66872",157502480,0
"66873",157502484,21.4
"66874",157502492,21.84
"66875",157502493,22.26
"66876",157502500,22.31
"66877",157502507,22.75
"66878",157502511,21.18
"66879",157502515,21.01
"66880",157502527,0
"66881",157502528,0
"66882",157502533,0
"66883",157502536,0
"66884",157502542,0
"66885",157502544,0
"66886",157502585,0
"66887",157502601,0
"66888",157502602,0
"66889",157502636,0
"66890",157502637,19.3
"66891",157502642,17.59
"66892",157502643,16.04
"66893",157502653,17.23
"66894",157502656,19.11
"66895",157502658,19.6
"66896",157502659,19.67
"66897",157502662,20.76
"66898",157502666,19.49
"66899",157502667,19.71
"66900",157502677,0
"66901",157502678,0
"66902",157502679,0
"66903",157502682,0
"66904",157502702,3.13
"66905",157502705,0
"66906",157502706,3.15
"66907",157502709,0
"66908",157502710,0
"66909",157502728,0
"66910",157502731,0
"66911",157502738,19.7
"66912",157502746,19.29
"66913",157502762,22.28
"66914",157502765,19.23
"66915",157502773,19.13
"66916",157502776,9.73
"66917",157502779,16.92
"66918",157502782,16.41
"66919",157502783,17.28
"66920",157502787,16.03
"66921",157502788,18.6
"66922",157502792,19.45
"66923",157502795,20.24
"66924",157502796,18.81
"66925",157502838,0
"66926",157502840,0
"66927",157502843,0
"66928",157502845,0
"66929",157502870,0
"66930",157502914,0
"66931",157502916,0
"66932",157502919,0
"66933",157502921,0
"66934",157502922,1.325
"66935",157502923,0
"66936",157502949,0
"66937",157502950,0
"66938",157502962,0
"66939",157502963,0
"66940",157502964,0
"66941",157502970,0
"66942",157502971,0
"66943",157502980,0
"66944",157502981,0
"66945",157502982,0
"66946",157502984,0
"66947",157502985,0
"66948",157502986,0
"66949",157502988,0
"66950",157502989,0
"66951",157502991,0
"66952",157503024,0
"66953",157503039,0
"66954",157503041,0
"66955",157503042,0
"66956",157503047,0
"66957",157503048,0
"66958",157503049,0
"66959",157503050,0
"66960",157503053,0
"66961",157503058,0
"66962",157503059,0
"66963",157503060,0
"66964",157503061,0
"66965",157503062,0
"66966",157503149,0
"66967",157503150,0
"66968",157503152,0
"66969",157503155,0
"66970",157503156,0
"66971",157503158,0
"66972",157503174,0
"66973",157503175,0
"66974",157503180,0
"66975",157503189,0
"66976",157503207,0
"66977",157503210,0
"66978",157503220,0
"66979",157503221,0
"66980",157503433,0
"66981",157503637,1.54
"66982",157503680,2.55
"66983",157503684,2.43
"66984",157503695,3.44
"66985",157503696,2.31
"66986",157503698,2.68
"66987",157503699,2.57
"66988",157503700,2.61
"66989",157503701,1.6
"66990",157503710,1.22
"66991",157503712,1.32
"66992",157503713,2.44
"66993",157503721,3.02
"66994",157503726,2.93
"66995",157503729,2.89
"66996",157503731,0
"66997",157503734,0
"66998",157503739,2.1
"66999",157503742,2
"67000",157503743,1.94
"67001",157503746,0
"67002",157503747,0
"67003",157503750,1.3
"67004",157503752,1.265
"67005",157503753,2.12
"67006",157503754,0
"67007",157503755,0
"67008",157503756,0
"67009",157503757,2.03
"67010",157503759,1.96
"67011",157503761,2.05
"67012",157503762,2.72
"67013",157503767,2.06
"67014",157503770,2.57
"67015",157503771,2.64
"67016",157503774,1.82
"67017",157503783,2.82
"67018",157503784,2.58
"67019",157503789,2.73
"67020",157503790,2.88
"67021",157503791,0
"67022",157503793,0.965
"67023",157503794,2.78
"67024",157503795,3.01
"67025",157503796,22.615
"67026",157503797,0.415
"67027",157503798,2.59
